,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,emotion
37,-610.9784545898438,45.047821044921875,-6.424472332000732,13.37855052947998,-6.05849027633667,0.2971024215221405,-12.306244850158691,-8.00688362121582,-9.098816871643066,3.3985466957092285,-11.197654724121094,-4.8564839363098145,0.541767418384552,-1.1801540851593018,-7.734991073608398,-2.1029515266418457,-5.761175632476807,-2.511772394180298,-5.6326985359191895,-4.510979652404785,-4.363845348358154,-3.649984836578369,-2.2585415840148926,3.019169807434082,-0.3744048476219177,5.198132514953613,0.67507004737854,1.5636236667633057,0.17962107062339783,1.2391260862350464,1.0984349250793457,1.1882877349853516,-0.07360496371984482,0.8501166701316833,2.2875936031341553,2.4366116523742676,2.4695422649383545,0.19912458956241608,0.12161745131015778,1.275231122970581,fear
38,-585.5071411132812,41.79465103149414,-4.841147422790527,12.937872886657715,-3.7594621181488037,-5.175553321838379,-16.498106002807617,-7.9584736824035645,-6.526476860046387,2.472808361053467,-12.10358715057373,-2.163964033126831,0.1576477289199829,-3.690599203109741,-5.341800689697266,-4.586065292358398,-5.554184436798096,-0.9667986035346985,-7.78702449798584,-2.988065004348755,-4.175597190856934,-3.1649792194366455,0.543738603591919,-1.5386402606964111,0.22450995445251465,1.4430326223373413,0.5768036246299744,2.5687503814697266,0.6045506000518799,2.411799430847168,1.1608020067214966,0.8025626540184021,-0.3418683111667633,2.1347451210021973,0.07825323939323425,1.1410596370697021,-1.1947280168533325,-0.8241985440254211,0.3043871819972992,2.1862637996673584,fear
39,-553.6116333007812,41.23348617553711,-9.912664413452148,8.587061882019043,-5.737630367279053,-5.8316473960876465,-17.839374542236328,-11.084944725036621,-11.369494438171387,3.470582962036133,-15.050769805908203,-5.636595726013184,-0.41292741894721985,-5.029795169830322,-7.4818291664123535,-3.0811288356781006,-6.620302200317383,-2.3461008071899414,-4.864395618438721,-3.9020121097564697,-0.4526309669017792,0.8351151347160339,2.007018566131592,3.9597041606903076,1.253124713897705,5.4911065101623535,0.7361565828323364,1.2112083435058594,0.3519456684589386,-0.8666796088218689,0.06208127364516258,0.015737805515527725,-0.6859897971153259,0.21532846987247467,-0.507966160774231,0.6841384768486023,0.20552489161491394,0.9217093586921692,0.12650322914123535,0.3122045695781708,fear
40,-410.7197570800781,31.343164443969727,-31.697450637817383,6.933778762817383,-15.93221378326416,-9.653175354003906,-19.223474502563477,-11.153044700622559,-14.501701354980469,2.754244327545166,-19.275827407836914,-5.762231349945068,3.800477981567383,0.9616537094116211,-1.5545881986618042,3.1693456172943115,3.456273317337036,7.298617362976074,1.2211618423461914,1.1664202213287354,1.798115849494934,2.768662452697754,-0.39500388503074646,3.067901134490967,-1.8994512557983398,1.0192370414733887,-1.233235478401184,0.988822877407074,0.30965694785118103,-2.711010217666626,-3.2354085445404053,-1.8971397876739502,-0.05501636862754822,-1.143904209136963,-1.7329261302947998,-0.18033082783222198,1.1729681491851807,-0.14497649669647217,-0.9914228320121765,0.4585065245628357,fear
41,-393.7958068847656,23.63058853149414,-31.706552505493164,5.434423446655273,-13.875550270080566,-12.362458229064941,-17.879457473754883,-9.511669158935547,-12.548822402954102,2.564976215362549,-16.92984962463379,-0.06766106933355331,7.209380149841309,2.9558544158935547,3.2756130695343018,7.010452747344971,7.415310382843018,11.262165069580078,4.417228698730469,3.76177978515625,-0.8208046555519104,-3.272197723388672,-2.836838722229004,2.0281009674072266,-0.5176954865455627,0.9390694499015808,-3.4114694595336914,-2.5420596599578857,-0.1709190458059311,0.9622498750686646,0.22011424601078033,-2.195146322250366,-2.6305060386657715,0.4826461970806122,1.0452970266342163,2.081251382827759,2.4996042251586914,1.3555619716644287,0.7212876081466675,2.4664885997772217,fear
42,-406.1611633300781,23.346586227416992,-33.77150344848633,4.647900581359863,-14.371369361877441,-13.453584671020508,-17.23365020751953,-13.635391235351562,-17.101303100585938,5.436254978179932,-19.35296630859375,-4.111979961395264,4.5922722816467285,3.357407569885254,-2.0414164066314697,3.4468133449554443,4.912281513214111,7.837550640106201,4.053875923156738,4.474679470062256,1.2859828472137451,1.0490273237228394,-1.4819687604904175,5.571046829223633,0.041303448379039764,1.5674731731414795,-1.8636115789413452,-1.6153738498687744,-0.5621538162231445,-1.1999245882034302,-0.6192405223846436,-1.2292218208312988,-3.095154285430908,-0.22092878818511963,-0.37780439853668213,-0.6940455436706543,2.446120262145996,2.6340997219085693,1.9200226068496704,1.5484215021133423,fear
43,-405.724609375,29.601306915283203,-31.743244171142578,4.120693206787109,-13.973444938659668,-11.672203063964844,-18.672773361206055,-11.969728469848633,-14.97089672088623,6.271310329437256,-17.625324249267578,-2.334327220916748,4.60272741317749,5.002776145935059,-2.8238518238067627,5.008395195007324,4.280394554138184,8.645472526550293,2.0360395908355713,2.2265923023223877,-0.8189290761947632,-0.7486103177070618,-4.049516677856445,4.21245002746582,-1.2533286809921265,0.11867553740739822,-2.8935272693634033,-1.8218333721160889,-0.32029053568840027,-0.6929442882537842,-2.7807326316833496,-1.072190284729004,-2.3053488731384277,0.19348472356796265,-0.7942469716072083,-0.12965835630893707,1.710076093673706,2.2012627124786377,-0.2996136546134949,2.181288480758667,fear
44,-628.6353759765625,54.99930953979492,-4.658513069152832,13.789002418518066,-9.3652982711792,2.934854507446289,-13.357954025268555,-6.432891368865967,-10.186466217041016,3.9296040534973145,-9.246529579162598,-2.746382713317871,-0.5854654312133789,-2.5794053077697754,-7.043274402618408,-0.6225572228431702,-6.6104536056518555,-2.2829699516296387,-5.59170389175415,-2.9468727111816406,-3.3037288188934326,-2.308872938156128,-2.420612096786499,-2.0948359966278076,-2.6994268894195557,0.5850451588630676,-1.3387258052825928,0.6582165360450745,-1.410033106803894,-2.6786792278289795,-2.390861749649048,0.026479989290237427,-1.2964578866958618,0.3248295187950134,1.5164905786514282,1.4400410652160645,1.9035346508026123,1.5213571786880493,-0.4196788966655731,1.7315303087234497,disgust
45,-608.7783203125,59.247196197509766,-6.20864725112915,10.505938529968262,-10.760311126708984,2.2875399589538574,-14.01570987701416,-9.075580596923828,-8.449488639831543,4.014549255371094,-10.895444869995117,-3.1312551498413086,-2.4319863319396973,-2.044736862182617,-5.594034194946289,-2.888828754425049,-7.2098469734191895,-3.2644472122192383,-5.759219169616699,-1.1753069162368774,-3.472447395324707,-3.0474016666412354,-3.8856899738311768,-4.228245258331299,-4.744638442993164,-1.8498930931091309,-2.4895920753479004,-1.2044769525527954,-2.14426326751709,-2.0335042476654053,-1.9720115661621094,-0.05132535472512245,-1.0020537376403809,-0.1908026784658432,0.2058669924736023,2.353034257888794,3.459261894226074,3.2422516345977783,2.0717215538024902,2.52518630027771,disgust
46,-627.568115234375,47.53065490722656,-2.892868995666504,12.733551025390625,-8.13884449005127,-7.826988697052002,-15.71192741394043,-3.3628931045532227,-8.755454063415527,-3.83414626121521,-8.046128273010254,-2.6711113452911377,-6.092156410217285,-2.5347657203674316,-5.327426910400391,-6.50286865234375,-2.6210310459136963,-4.427172660827637,-8.220996856689453,-0.9837393164634705,-5.427567481994629,-2.358402729034424,-1.6359485387802124,-1.2218178510665894,-2.995140552520752,-1.1607824563980103,-3.2333531379699707,-1.5582736730575562,-2.1251866817474365,-0.2309197038412094,0.9435166716575623,1.7159771919250488,1.8789575099945068,0.0633436068892479,-0.37615519762039185,0.5052512884140015,0.6653124094009399,3.0786454677581787,4.277098178863525,3.0683248043060303,disgust
47,-586.5439453125,51.50676727294922,-1.4471136331558228,11.250786781311035,-3.543292999267578,-3.6106107234954834,-13.701136589050293,-4.854369163513184,-8.273076057434082,1.3288676738739014,-9.626667022705078,-1.2677849531173706,-3.63791561126709,-2.5906307697296143,-3.1029984951019287,-3.1306397914886475,-3.6497929096221924,-2.287203788757324,-6.170083999633789,-1.5649949312210083,-5.6060662269592285,-3.10330867767334,-3.708192825317383,-2.728760242462158,-3.0286672115325928,-0.14578326046466827,0.5810317993164062,0.1283046156167984,-0.7216331958770752,-2.7364957332611084,-1.1086909770965576,0.002668702742084861,0.5959003567695618,2.5350382328033447,2.182717800140381,2.574300527572632,2.323906421661377,2.6537845134735107,1.7050167322158813,2.5067532062530518,disgust
48,-594.5300903320312,55.654178619384766,-2.3955674171447754,12.6859769821167,-9.088569641113281,-3.2585175037384033,-16.68532371520996,-10.066780090332031,-9.56158447265625,5.579699993133545,-12.560197830200195,-4.260483264923096,-3.3619699478149414,-3.6598174571990967,-7.588647365570068,-2.9724009037017822,-4.984766006469727,-3.6131861209869385,-5.562379360198975,-2.4011881351470947,-5.1151275634765625,-4.6515421867370605,-3.9101274013519287,-2.9296841621398926,-7.501310348510742,-2.0361406803131104,-4.504302501678467,-3.9516654014587402,-2.943998336791992,-1.1704936027526855,-0.5770416259765625,0.5042440295219421,0.5791279077529907,1.1307812929153442,2.2460358142852783,3.250762939453125,4.780027866363525,3.6850883960723877,1.8470855951309204,1.710314154624939,disgust
49,-570.9620361328125,52.994407653808594,-5.491177082061768,14.247601509094238,-10.609375953674316,-1.9120705127716064,-12.001826286315918,-8.67174243927002,-10.853059768676758,7.0070881843566895,-10.331794738769531,-3.4180245399475098,-1.3182686567306519,-1.599610686302185,-7.407738208770752,-1.554470181465149,-5.623219013214111,-3.700392007827759,-4.498530387878418,-2.719045639038086,-2.2953808307647705,-3.382805109024048,-3.634702205657959,-1.6654036045074463,-4.8158793449401855,-0.8601252436637878,-2.2191731929779053,0.5173363089561462,0.3067260980606079,1.9423860311508179,0.7635332345962524,1.8628026247024536,1.1464154720306396,1.0768855810165405,2.050679922103882,1.5407848358154297,2.4754419326782227,0.602638304233551,0.13409565389156342,0.9560981392860413,disgust
50,-576.217529296875,52.38726043701172,3.7445425987243652,13.859650611877441,-6.021587371826172,-4.4560675621032715,-16.16663360595703,-7.548644065856934,-14.44326400756836,6.011173725128174,-15.086570739746094,-2.924494743347168,-3.762596368789673,-4.2178168296813965,-8.501102447509766,-2.5247745513916016,-5.604386329650879,-3.8079612255096436,-7.356284141540527,-3.5406241416931152,-4.502120018005371,-5.071475028991699,-5.560123920440674,-4.154989719390869,-5.799981117248535,-4.529404163360596,-4.148867607116699,-3.5436758995056152,-4.478139877319336,-1.5233263969421387,-1.1226669549942017,3.2116763591766357,1.927162528038025,3.0620815753936768,1.8028631210327148,2.7130093574523926,1.624998688697815,2.27333927154541,2.7522964477539062,2.7410292625427246,disgust
51,-550.2490234375,41.34006118774414,-3.618036985397339,8.805499076843262,-7.264500617980957,-9.014187812805176,-13.378314018249512,-5.136134624481201,-11.60716724395752,1.9971376657485962,-11.716856956481934,-2.332885980606079,-3.9691081047058105,-3.9485998153686523,-6.019662380218506,-5.259721279144287,-4.475391387939453,-2.9722375869750977,-6.430789470672607,-2.733114004135132,-5.426204204559326,-4.085526943206787,-4.280799865722656,-1.6812925338745117,-4.617236137390137,-1.6446846723556519,0.011126917786896229,2.0417466163635254,3.996365547180176,4.732766151428223,4.370214939117432,4.746384143829346,1.4948327541351318,1.2999862432479858,1.488840937614441,3.5059618949890137,2.610830068588257,2.396963357925415,0.67143315076828,-0.11973807960748672,disgust
52,-612.5560302734375,48.972869873046875,-11.668509483337402,7.86689567565918,-8.619132995605469,-7.662691593170166,-14.935266494750977,-5.872904300689697,-5.643048286437988,-0.852639377117157,-11.973160743713379,-0.08207632601261139,-7.101593017578125,-2.548722743988037,-4.623882293701172,-7.500884056091309,-3.8084022998809814,-2.2564690113067627,-2.958936929702759,-0.25530287623405457,-0.1414024978876114,1.7212119102478027,-2.606614351272583,1.414533019065857,-2.078369617462158,0.7817695736885071,1.1214290857315063,-1.0576250553131104,0.04804806783795357,-2.154310941696167,0.18305754661560059,1.027820110321045,1.773180603981018,-0.3222685158252716,-0.670214056968689,-1.5514034032821655,-0.7115171551704407,0.26709410548210144,0.8633484840393066,1.3528193235397339,surprised
53,-566.7073364257812,44.52715301513672,-9.815834045410156,5.494180679321289,-13.487937927246094,-9.380343437194824,-16.221981048583984,-3.4343948364257812,-9.458226203918457,-4.124145984649658,-8.0016450881958,-3.5726630687713623,-9.155824661254883,-0.6860727667808533,-5.412258148193359,-2.587926149368286,0.5947854518890381,0.7736749053001404,-0.5511095523834229,-0.9704083800315857,-1.9705400466918945,-3.6338419914245605,-2.089491128921509,0.11609982699155807,-2.6471216678619385,1.3247966766357422,-0.679867148399353,1.0511499643325806,1.4518210887908936,0.2620968520641327,-0.23932740092277527,-1.2680341005325317,-0.8217467665672302,-0.11485080420970917,0.798855185508728,1.5201905965805054,0.021327851340174675,-1.1008378267288208,-0.15420019626617432,0.3120887875556946,surprised
54,-585.2775268554688,44.153438568115234,-10.227002143859863,7.509026527404785,-10.072449684143066,-6.666839599609375,-16.03317642211914,-8.527562141418457,-7.972346782684326,-0.975561261177063,-12.75588607788086,-0.18136657774448395,-7.572173595428467,-4.522644519805908,-4.472804069519043,-3.580122232437134,-3.753059148788452,-1.0455487966537476,-6.002623081207275,-1.7271783351898193,-1.7237850427627563,-1.1596897840499878,1.1885634660720825,1.0996475219726562,0.8780249953269958,2.306656837463379,1.5773495435714722,2.247087001800537,1.6502995491027832,3.3169562816619873,0.03636477515101433,0.07641803473234177,-2.052018880844116,0.1923149824142456,-0.6136186718940735,1.674282193183899,-0.5165728330612183,-1.9042524099349976,-1.754746437072754,0.2663915753364563,surprised
55,-536.2702026367188,37.596954345703125,-10.069390296936035,5.653378486633301,-12.191524505615234,-11.363445281982422,-17.80379295349121,-2.3056509494781494,-10.955869674682617,-4.949216365814209,-10.22833251953125,-4.242220401763916,-8.84697151184082,-0.779571533203125,-3.433135747909546,-1.0703483819961548,1.7979986667633057,1.1746851205825806,-2.4681549072265625,-0.8460519909858704,0.5878586769104004,-0.3934900760650635,-0.6297256350517273,-0.6831070184707642,-2.0473392009735107,0.6456455588340759,0.29352712631225586,1.7380647659301758,2.2527377605438232,1.9408528804779053,0.9931496381759644,0.7157013416290283,-2.099229574203491,-1.4987245798110962,-0.6551697254180908,0.537090003490448,0.9411642551422119,-0.3772214949131012,-0.30081069469451904,0.7192493677139282,surprised
56,-561.8140258789062,46.78959655761719,-15.55999755859375,5.735134601593018,-10.389435768127441,-6.549431324005127,-16.435302734375,-9.556976318359375,-4.888203144073486,-1.6387500762939453,-11.63675308227539,-2.5327017307281494,-6.313957214355469,-5.046993732452393,-1.8151766061782837,-6.189752578735352,-3.5833828449249268,1.175460934638977,-1.894450306892395,2.8265528678894043,0.8684144020080566,-0.3236086070537567,-1.893880844116211,-2.030088424682617,-0.254032701253891,1.9367729425430298,3.8369076251983643,1.1777716875076294,1.3594731092453003,-1.0234498977661133,-1.870636224746704,-0.7078572511672974,-2.4172422885894775,0.11239414662122726,-0.574651300907135,1.122603416442871,-0.08808419853448868,0.7132188677787781,1.059685468673706,2.7251460552215576,surprised
57,-541.3232421875,47.37504577636719,-13.673148155212402,5.853519916534424,-14.58145523071289,-9.144695281982422,-13.89306354522705,-4.46268367767334,-10.541707992553711,-2.879488706588745,-11.665557861328125,-3.4032585620880127,-7.096466064453125,-2.113607883453369,-4.737258434295654,-3.208970069885254,-0.13965047895908356,-1.609512448310852,-2.715186834335327,-0.18028269708156586,-1.4265110492706299,-0.17378902435302734,-3.2378902435302734,0.9572789669036865,-3.26826810836792,0.622048556804657,1.4403200149536133,1.372121810913086,2.9352869987487793,1.6417953968048096,1.2093709707260132,-1.6857004165649414,-1.6712607145309448,-0.5170903205871582,0.40367940068244934,1.5569591522216797,0.5298304557800293,-0.9190701842308044,0.7456589341163635,1.1758701801300049,surprised
58,-514.8309936523438,44.36965560913086,-14.794069290161133,4.181390285491943,-10.097627639770508,-11.150069236755371,-18.521686553955078,-7.368113994598389,-12.488269805908203,-0.761673092842102,-14.285883903503418,-0.021200550720095634,-5.258944988250732,-3.2167210578918457,-6.70009708404541,-4.360016822814941,-2.5614993572235107,0.9227908253669739,-2.386183500289917,-1.426037073135376,0.2923094630241394,2.2013189792633057,0.13289687037467957,4.88131046295166,2.004786968231201,3.099508285522461,0.30352911353111267,-0.8298963308334351,-3.1794955730438232,-1.778569221496582,0.014366843737661839,0.3911687433719635,-1.1117355823516846,-0.321142315864563,-0.13408495485782623,1.0258986949920654,0.6679590344429016,1.5965250730514526,-0.381019651889801,0.24634379148483276,surprised
59,-539.2781982421875,40.683570861816406,-12.975530624389648,3.381540298461914,-10.1781005859375,-11.750150680541992,-18.041364669799805,-6.453335285186768,-11.070578575134277,-3.438833236694336,-13.235369682312012,-2.0689003467559814,-8.230142593383789,-1.1734062433242798,-3.685236930847168,-0.6633421778678894,0.36234214901924133,-1.663449764251709,-4.06416654586792,-0.15213270485401154,1.2820930480957031,0.02488034777343273,-2.3537027835845947,0.7561846375465393,-2.2842001914978027,3.1963837146759033,3.4597928524017334,2.3625831604003906,1.2670817375183105,0.006183971185237169,-1.686182975769043,-1.5320467948913574,-1.3216878175735474,-0.5692603588104248,-0.8488671183586121,-0.771048903465271,-0.8429124355316162,-0.320748895406723,0.895136833190918,0.8379415273666382,surprised
60,-596.7179565429688,43.23401641845703,-16.27941131591797,7.955319881439209,-10.631680488586426,-12.465299606323242,-20.491613388061523,-6.4268693923950195,-14.008636474609375,3.8144874572753906,-16.339393615722656,-5.365763187408447,-4.932729721069336,-9.498459815979004,-7.306089401245117,-5.621729850769043,-2.9075870513916016,8.717756271362305,13.892181396484375,17.611141204833984,16.88418197631836,9.061610221862793,2.1026556491851807,-4.356444835662842,-5.568664073944092,-0.1982809156179428,-0.36273956298828125,-2.8025872707366943,-6.358512878417969,-8.300788879394531,-3.381272554397583,-0.9828050136566162,-4.053706169128418,-5.899899005889893,-4.035562515258789,2.582418441772461,0.8165350556373596,0.0476481132209301,3.060622453689575,7.572112083435059,neutral
61,-614.9804077148438,41.622398376464844,-14.322443962097168,9.485992431640625,-10.211215019226074,-13.434114456176758,-16.563390731811523,-9.325657844543457,-11.510339736938477,2.7104485034942627,-16.49684715270996,-3.7648725509643555,-4.798982620239258,-6.50887393951416,-6.741521835327148,-3.836723804473877,-2.8225529193878174,8.014068603515625,11.34025764465332,15.472135543823242,13.753265380859375,7.204456806182861,2.721118927001953,-4.421051025390625,-4.490706443786621,0.12087981402873993,-1.6215109825134277,-1.9237534999847412,-5.977592468261719,-6.847308158874512,-4.5066070556640625,-0.4361128509044647,-3.8658130168914795,-4.953691005706787,-3.8200020790100098,0.9966156482696533,2.1282894611358643,0.42942357063293457,2.9235973358154297,7.008545398712158,neutral
62,-591.7603149414062,37.16749572753906,-11.30734634399414,11.102529525756836,-11.5824556350708,-14.651272773742676,-19.495412826538086,-5.644223213195801,-12.52902889251709,2.352212905883789,-15.751238822937012,-0.24765270948410034,-5.8611602783203125,-8.82473087310791,-8.441621780395508,-6.375754356384277,-2.7020130157470703,6.35633659362793,11.440922737121582,18.631933212280273,16.596460342407227,9.60461139678955,3.688136339187622,-6.938176155090332,-4.842155933380127,-0.1262374371290207,-0.05099615827202797,-2.773184299468994,-6.870694160461426,-8.321889877319336,-3.853133201599121,-0.3826393783092499,-3.4239842891693115,-4.367730617523193,-4.213805675506592,2.3857598304748535,0.5257224440574646,1.7874507904052734,1.6471750736236572,7.58024787902832,neutral
63,-620.0060424804688,36.68669509887695,-10.341227531433105,9.549408912658691,-10.70347785949707,-10.370837211608887,-16.669750213623047,-7.032128810882568,-11.486224174499512,0.5476785898208618,-17.630563735961914,0.18122994899749756,-4.224720478057861,-8.545042037963867,-6.0045247077941895,-3.4907851219177246,-2.692756175994873,7.793375015258789,11.636993408203125,18.502986907958984,13.983172416687012,8.499279022216797,2.4789810180664062,-7.82504415512085,-4.1126508712768555,0.3358600437641144,-0.9969120025634766,-1.0872641801834106,-7.560927391052246,-7.909214496612549,-2.1425235271453857,0.10103386640548706,-3.8014132976531982,-3.825760841369629,-4.425680160522461,1.1846535205841064,0.41615480184555054,1.0103756189346313,1.8174936771392822,8.737358093261719,neutral
64,-569.6852416992188,44.76642608642578,-21.07990074157715,10.453400611877441,-12.724719047546387,-13.880423545837402,-16.77035140991211,-16.634016036987305,-10.403437614440918,4.853723049163818,-20.61307716369629,-4.638791084289551,-4.755990028381348,-6.297797679901123,-8.007085800170898,-2.979241371154785,-2.39786958694458,6.194512367248535,7.733492374420166,15.734331130981445,15.232019424438477,9.83140754699707,2.6757664680480957,-9.847761154174805,-7.087817192077637,-0.9563642144203186,-1.4226711988449097,-2.1860244274139404,-10.50510025024414,-5.5108723640441895,2.378539562225342,2.7159085273742676,-5.553159236907959,-8.555659294128418,-3.2654426097869873,1.5946898460388184,-0.5991626977920532,2.425992488861084,6.577230453491211,7.86544132232666,calm
65,-613.74072265625,45.92591857910156,-20.345054626464844,10.727309226989746,-9.840581893920898,-12.88006591796875,-18.419614791870117,-13.502087593078613,-10.04236125946045,3.590721845626831,-18.834232330322266,-4.392211437225342,-1.7746983766555786,-6.434617519378662,-6.388150691986084,-0.637407124042511,-3.576611280441284,8.194863319396973,8.560297012329102,11.451995849609375,13.953124046325684,8.286579132080078,2.3306989669799805,-5.480190277099609,-7.842093467712402,0.3812708556652069,-3.4447991847991943,-2.471050500869751,-8.588120460510254,-5.722118377685547,1.9017925262451172,2.3345136642456055,-5.757784366607666,-6.031046390533447,-3.8799245357513428,0.4979553818702698,2.492755889892578,0.4940854012966156,7.494641304016113,9.562304496765137,calm
66,-584.1261596679688,42.18649673461914,-17.597402572631836,10.156508445739746,-8.860107421875,-13.292247772216797,-19.40620231628418,-11.458558082580566,-11.035408020019531,4.692093372344971,-20.90814971923828,-3.351039171218872,-2.2306716442108154,-6.805386066436768,-8.027114868164062,-0.23281344771385193,-3.7202770709991455,7.664370536804199,9.437379837036133,15.607328414916992,16.895185470581055,9.734798431396484,2.6627442836761475,-8.940560340881348,-8.26535701751709,1.0422847270965576,-1.4494348764419556,-2.2533929347991943,-10.734203338623047,-5.7933526039123535,2.2750816345214844,1.6779000759124756,-7.58129358291626,-7.64127254486084,-3.3271751403808594,2.1603386402130127,0.8934387564659119,2.0194571018218994,7.283229351043701,8.839149475097656,calm
67,-605.901611328125,37.07440948486328,-14.422774314880371,7.1824951171875,-11.780976295471191,-11.305181503295898,-20.163307189941406,-8.375983238220215,-11.720154762268066,1.7261751890182495,-19.798965454101562,-4.0110392570495605,-4.8919806480407715,-4.620611190795898,-4.45045280456543,1.2195624113082886,-0.40375348925590515,10.77284049987793,9.945796966552734,15.010217666625977,13.069720268249512,9.313835144042969,2.931596040725708,-5.639577388763428,-6.623339653015137,0.03852264955639839,-2.4678025245666504,-2.800747871398926,-7.653149604797363,-6.308454513549805,-0.29665783047676086,2.4461779594421387,-6.453981876373291,-6.788210391998291,-4.258957862854004,0.4039522111415863,0.27057188749313354,1.503387451171875,7.345806121826172,8.780645370483398,calm
68,-564.6727905273438,49.63518524169922,-22.68108558654785,8.496990203857422,-11.226903915405273,-15.505667686462402,-18.078262329101562,-11.672913551330566,-11.077571868896484,3.431100606918335,-21.29131507873535,-4.402113437652588,-4.070209980010986,-5.086340427398682,-6.2400126457214355,-0.6622540354728699,-4.540716648101807,9.525160789489746,6.59030818939209,15.216825485229492,17.4527645111084,9.853515625,2.0549874305725098,-7.927770614624023,-9.362204551696777,2.074829578399658,-0.5093516707420349,-3.675915002822876,-8.030977249145508,-7.213194847106934,1.5683066844940186,2.8607773780822754,-6.842012405395508,-8.170510292053223,-4.102299213409424,0.9268343448638916,0.7698583602905273,0.1589490920305252,8.313860893249512,9.75702953338623,calm
69,-583.369384765625,48.95106506347656,-22.048192977905273,8.986066818237305,-11.817995071411133,-14.820059776306152,-14.072404861450195,-15.804582595825195,-13.924867630004883,6.383511543273926,-21.23592758178711,-5.546034336090088,-1.9647438526153564,-6.264727592468262,-8.122587203979492,-1.8269567489624023,-2.6264805793762207,8.054278373718262,8.763626098632812,14.112034797668457,15.988692283630371,9.53680419921875,3.004080295562744,-6.793430805206299,-9.149818420410156,0.8302109241485596,-0.7285477519035339,-2.878587245941162,-9.448278427124023,-8.793841361999512,1.7333035469055176,1.668358564376831,-5.178380966186523,-8.821048736572266,-4.5575785636901855,1.2458977699279785,0.8247876167297363,1.7682757377624512,6.597637176513672,9.226905822753906,calm
70,-567.3295288085938,43.235321044921875,-12.01111125946045,5.234557151794434,-11.12296199798584,-14.570419311523438,-17.558862686157227,-10.232430458068848,-10.382758140563965,3.9538943767547607,-18.718015670776367,-4.279111385345459,-2.629451036453247,-6.757049083709717,-7.276926040649414,-0.27448567748069763,-4.115556716918945,9.128474235534668,9.85290813446045,15.663229942321777,15.346985816955566,7.611518383026123,0.5966771841049194,-7.769583225250244,-8.790282249450684,0.32282546162605286,-2.082003116607666,-3.5608034133911133,-9.50214672088623,-6.539731502532959,-0.03588148206472397,1.7226334810256958,-7.476909637451172,-8.280295372009277,-4.420060634613037,-0.46940818428993225,1.2184536457061768,1.41374933719635,7.914578914642334,9.76202392578125,calm
71,-568.1989135742188,39.35458755493164,-18.482952117919922,9.119421005249023,-12.263980865478516,-16.494731903076172,-17.614688873291016,-12.125946998596191,-13.93151569366455,5.3923540115356445,-21.654191970825195,-5.695143222808838,-2.1202781200408936,-6.850653171539307,-6.5844926834106445,-0.660126805305481,-5.211210250854492,8.782228469848633,8.266386032104492,14.401039123535156,14.678838729858398,9.780145645141602,2.889620304107666,-7.065463542938232,-7.863167762756348,1.4290562868118286,-1.1029746532440186,-2.792036771774292,-9.424690246582031,-7.588803768157959,1.0194474458694458,2.539764881134033,-7.102703094482422,-7.04305362701416,-4.161507606506348,2.0049355030059814,0.9999409317970276,1.6709116697311401,7.78980827331543,10.597405433654785,calm
72,-556.7838745117188,49.578712463378906,-23.115299224853516,9.898295402526855,-6.71750545501709,-13.588797569274902,-12.928235054016113,-11.482003211975098,-10.964452743530273,5.07909631729126,-16.196529388427734,-2.7821969985961914,-0.8431081175804138,-1.5357449054718018,-8.606225967407227,1.5116610527038574,-1.3007123470306396,9.541190147399902,8.721805572509766,14.58067798614502,15.075745582580566,10.259347915649414,2.532130241394043,-4.886477470397949,-7.424731254577637,2.7445926666259766,-0.6977128982543945,-1.7181782722473145,-7.1090087890625,-5.274437427520752,2.8242902755737305,2.660022258758545,-3.881375551223755,-6.723820686340332,-3.336001396179199,2.205677032470703,1.0535751581192017,1.7182748317718506,8.121941566467285,8.894890785217285,happy
73,-588.2542114257812,44.577850341796875,-18.289722442626953,13.759658813476562,-7.647644996643066,-12.762459754943848,-13.341296195983887,-11.395539283752441,-12.759647369384766,6.122832775115967,-18.056005477905273,-4.030125617980957,-0.8186367154121399,-5.415835380554199,-7.823517799377441,-0.2626718580722809,-3.3052024841308594,5.9404096603393555,7.4963202476501465,12.289264678955078,14.062697410583496,9.867451667785645,1.7753307819366455,-5.75467586517334,-7.60214376449585,1.6425378322601318,-1.0620990991592407,-1.400698184967041,-8.27626895904541,-7.169887065887451,1.0702623128890991,3.0786497592926025,-4.802361965179443,-6.752274990081787,-4.405191421508789,1.0336240530014038,0.5372061133384705,0.2250186949968338,5.474297046661377,8.654242515563965,happy
74,-572.76611328125,41.16447830200195,-16.579769134521484,9.359306335449219,-9.641729354858398,-13.265097618103027,-18.528841018676758,-10.413207054138184,-13.073821067810059,3.328850269317627,-19.05699920654297,-5.126382827758789,-1.4071128368377686,-6.2847900390625,-5.24473237991333,-0.3780321180820465,-4.070269584655762,8.206060409545898,8.397953033447266,14.385420799255371,14.500788688659668,8.475104331970215,1.6870378255844116,-7.827478885650635,-8.332500457763672,1.1148518323898315,-0.9081382155418396,-2.007525682449341,-9.054929733276367,-5.523897647857666,0.791705310344696,3.136061429977417,-6.041042804718018,-7.404298782348633,-4.255395889282227,1.4028531312942505,1.1819093227386475,0.909843921661377,8.408607482910156,9.167969703674316,happy
